seat_id,event_id,section,row,seat_number,price
1778,14,A,13,24,1719.5
1779,14,VIP,23,14,1719.5
1780,14,B,14,49,1519.5
1781,14,VIP,16,25,1719.5
1782,14,A,27,32,1569.5
1783,14,C,18,13,1519.5
1784,14,A,25,43,1619.5
1785,14,C,27,4,1569.5
1786,14,B,17,41,1719.5
1787,14,D,23,45,1519.5
1788,14,C,30,48,1619.5
1789,14,A,8,49,1519.5
1790,14,B,17,40,1619.5
1791,14,A,12,14,1619.5
1792,14,D,29,9,1519.5
1793,14,D,16,48,1619.5
1794,14,B,7,46,1519.5
1795,14,VIP,11,39,1569.5
1796,14,B,26,3,1569.5
1797,14,C,26,18,1719.5
1798,14,B,14,23,1569.5
1799,14,C,18,46,1569.5
1800,14,C,2,6,1619.5
1801,14,A,3,4,1619.5
1802,15,VIP,13,41,2331.02
1803,15,A,26,27,2131.02
1804,15,C,30,35,2131.02
1805,15,VIP,30,5,2231.02
1806,15,D,11,50,2131.02
1807,15,B,24,16,2181.02
1808,15,D,26,14,2231.02
1809,15,D,21,45,2131.02
1810,15,A,4,15,2181.02
1811,15,A,28,6,2131.02
1812,15,B,24,31,2331.02
1813,15,VIP,13,13,2181.02
1814,15,A,7,19,2331.02
1815,15,D,6,34,2331.02
1816,15,B,26,1,2331.02
1817,15,A,22,48,2331.02
1818,15,A,3,46,2131.02
1819,15,B,5,32,2331.02
1820,15,B,5,45,2181.02
1821,15,B,24,5,2231.02
1822,15,C,22,5,2131.02
1823,15,B,2,7,2131.02
1824,15,A,11,8,2231.02
1825,15,D,21,38,2131.02
1826,15,D,18,21,2181.02
1827,15,VIP,3,2,2331.02
1828,15,B,30,20,2331.02
1829,15,C,11,28,2231.02
1830,15,B,11,34,2231.02
1831,15,C,22,39,2331.02
1832,15,VIP,8,24,2131.02
1833,15,VIP,15,23,2181.02
1834,15,B,19,45,2131.02
1835,15,VIP,11,28,2181.02
1836,15,A,29,39,2331.02
1837,15,VIP,14,10,2231.02
1838,15,VIP,16,30,2331.02
1839,15,VIP,12,32,2331.02
1840,15,A,6,25,2131.02
1841,15,VIP,28,16,2331.02
1842,15,A,22,20,2231.02
1843,15,C,18,1,2181.02
1844,15,VIP,11,8,2331.02
1845,15,B,4,34,2331.02
1846,15,A,3,3,2331.02
1847,15,A,6,43,2181.02
1848,15,VIP,6,22,2331.02
1849,15,VIP,10,45,2331.02
1850,15,D,21,34,2231.02
1851,15,D,8,23,2181.02
1852,15,D,3,12,2131.02
1853,15,B,9,14,2231.02
1854,15,C,4,34,2231.02
1855,15,VIP,22,14,2181.02
1856,15,A,26,31,2181.02
1857,15,C,4,45,2331.02
1858,15,D,28,25,2331.02
1859,15,A,1,42,2331.02
1860,15,VIP,13,18,2131.02
1861,15,D,4,4,2331.02
1862,15,D,11,14,2231.02
1863,15,C,9,32,2181.02
1864,15,D,21,35,2131.02
1865,15,A,20,28,2131.02
1866,15,B,1,37,2181.02
1867,15,B,15,10,2131.02
1868,15,D,15,15,2331.02
1869,15,C,8,50,2331.02
1870,15,C,30,48,2181.02
1871,15,VIP,16,34,2231.02
1872,15,B,9,41,2231.02
1873,15,B,13,13,2181.02
1874,15,A,13,25,2231.02
1875,15,B,28,43,2331.02
1876,15,A,23,38,2231.02
1877,15,A,27,49,2131.02
1878,15,B,18,23,2231.02
1879,15,B,29,9,2331.02
1880,15,D,16,45,2181.02
1881,15,VIP,13,2,2231.02
1882,15,C,24,14,2231.02
1883,15,D,20,41,2331.02
1884,15,C,4,30,2331.02
1885,15,B,28,27,2131.02
1886,15,C,14,41,2131.02
1887,15,VIP,15,29,2181.02
1888,15,VIP,28,18,2131.02
1889,15,C,16,7,2181.02
1890,15,D,9,30,2331.02
1891,15,VIP,30,17,2181.02
1892,15,B,19,35,2331.02
1893,15,D,19,34,2131.02
1894,15,B,7,31,2231.02
1895,15,A,24,48,2131.02
1896,15,VIP,20,4,2181.02
1897,15,A,11,43,2131.02
1898,15,A,17,7,2131.02
1899,15,D,17,7,2181.02
1900,15,A,5,40,2181.02
1901,15,B,18,12,2331.02
1902,15,C,27,41,2131.02
1903,15,B,17,43,2181.02
1904,15,VIP,10,47,2131.02
1905,15,D,12,13,2231.02
1906,15,A,17,18,2181.02
1907,15,VIP,29,46,2181.02
1908,15,D,9,43,2131.02
1909,15,D,6,18,2131.02
1910,15,A,30,29,2331.02
1911,15,A,25,46,2231.02
1912,15,VIP,7,7,2131.02
1913,15,A,3,41,2181.02
1914,15,C,13,44,2231.02
1915,15,A,26,26,2131.02
1916,15,A,26,6,2181.02
1917,15,B,6,11,2231.02
1918,15,A,28,13,2131.02
1919,15,A,12,4,2131.02
1920,15,D,24,23,2131.02
1921,15,D,13,7,2131.02
1922,15,B,19,49,2231.02
1923,15,A,30,37,2231.02
1924,15,B,2,26,2331.02
1925,15,C,30,26,2331.02
1926,15,VIP,13,36,2181.02
1927,15,VIP,6,44,2181.02
1928,15,A,5,36,2131.02
1929,15,B,5,27,2131.02
1930,15,B,22,5,2231.02
1931,15,D,4,4,2131.02
1932,15,C,11,41,2331.02
1933,15,VIP,24,45,2131.02
1934,15,VIP,28,43,2181.02
1935,15,B,1,3,2231.02
1936,15,A,1,5,2331.02
1937,15,VIP,14,32,2231.02
1938,15,B,22,23,2131.02
1939,15,VIP,23,12,2131.02
1940,15,VIP,20,19,2131.02
1941,15,D,22,19,2231.02
1942,15,VIP,23,43,2231.02
1943,15,D,1,21,2131.02
1944,15,A,19,4,2181.02
1945,15,B,28,27,2181.02
1946,15,B,28,47,2181.02
1947,15,VIP,14,7,2181.02
1948,15,VIP,30,38,2131.02
1949,15,C,10,1,2131.02
1950,15,B,9,49,2181.02
1951,15,B,27,6,2331.02
1952,15,A,16,37,2331.02
1953,15,D,7,29,2181.02
1954,15,VIP,2,8,2331.02
1955,15,A,14,49,2231.02
1956,15,A,4,12,2331.02
1957,15,C,3,27,2231.02
1958,15,VIP,2,9,2331.02
1959,15,C,27,3,2331.02
1960,15,D,20,42,2331.02
1961,15,D,5,48,2331.02
1962,15,B,18,50,2331.02
1963,15,VIP,2,49,2181.02
1964,15,D,21,41,2131.02
1965,15,D,4,14,2131.02
1966,15,VIP,2,48,2181.02
1967,15,VIP,16,47,2181.02
1968,15,A,27,23,2231.02
1969,15,VIP,16,37,2331.02
1970,15,B,12,26,2231.02
1971,15,A,25,44,2331.02
1972,15,B,16,20,2231.02
1973,15,C,26,25,2181.02
1974,15,C,7,24,2231.02
1975,15,B,18,7,2231.02
1976,15,D,17,38,2131.02
1977,15,C,22,16,2231.02
1978,15,C,5,8,2331.02
1979,15,A,10,43,2331.02
1980,15,A,13,9,2331.02
1981,15,B,22,22,2231.02
1982,15,VIP,14,13,2181.02
1983,15,B,30,45,2131.02
1984,15,D,6,19,2231.02
1985,15,C,18,14,2131.02
1986,16,C,27,19,421.65
1987,16,A,14,28,471.65
1988,16,A,7,50,421.65
1989,16,D,26,10,571.65
1990,16,D,4,30,471.65
1991,16,B,4,24,371.65
1992,16,D,15,45,471.65
1993,16,A,24,23,471.65
1994,16,D,28,16,571.65
1995,16,D,9,27,571.65
1996,16,C,12,39,471.65
1997,16,A,10,10,571.65
1998,16,B,7,7,471.65
1999,16,VIP,6,27,571.65
2000,16,D,6,38,421.65
2001,16,VIP,3,19,571.65
2002,16,D,20,9,571.65
2003,16,D,8,48,471.65
2004,16,VIP,6,29,371.65
2005,16,D,24,9,421.65
2006,16,D,5,16,421.65
2007,16,B,13,12,571.65
2008,16,C,29,3,571.65
2009,16,B,30,15,421.65
2010,16,VIP,30,20,471.65
2011,16,C,1,50,421.65
2012,16,C,26,27,571.65
2013,16,A,7,7,471.65
2014,16,VIP,26,44,571.65
2015,16,C,26,15,571.65
2016,16,C,16,43,471.65
2017,16,C,17,43,471.65
2018,16,VIP,2,25,571.65
2019,16,A,7,46,421.65
2020,16,D,4,25,471.65
2021,16,A,17,18,371.65
2022,16,VIP,7,38,471.65
2023,16,VIP,13,49,571.65
2024,16,C,16,2,571.65
2025,16,VIP,9,4,471.65
2026,16,B,18,34,421.65
2027,16,B,25,40,471.65
2028,16,D,25,1,371.65
2029,16,A,7,10,371.65
2030,16,VIP,5,49,571.65
2031,16,D,20,25,371.65
2032,16,VIP,12,13,371.65
2033,16,B,8,45,421.65
2034,16,D,21,13,421.65
2035,16,A,24,42,471.65
2036,16,A,7,29,471.65
2037,16,C,22,31,571.65
2038,16,VIP,4,1,371.65
2039,16,C,3,34,571.65
2040,16,A,15,8,571.65
2041,16,A,5,17,571.65
2042,16,D,11,40,421.65
2043,16,A,22,25,371.65
2044,16,B,10,29,571.65
2045,16,A,19,1,421.65
2046,16,D,17,16,571.65
2047,16,D,21,46,571.65
2048,16,C,11,42,471.65
2049,16,B,19,21,421.65
2050,16,VIP,13,33,471.65
2051,16,C,2,10,371.65
2052,16,C,26,39,571.65
2053,16,A,12,41,471.65
2054,16,B,28,37,421.65
2055,16,D,6,9,371.65
2056,16,C,4,40,571.65
2057,16,VIP,26,25,371.65
2058,16,C,7,22,571.65
2059,16,A,28,25,371.65
2060,17,B,23,9,304.68
2061,17,A,15,8,204.68
2062,17,A,18,33,254.68
2063,17,VIP,16,20,204.68
2064,17,D,4,28,404.68
2065,17,D,3,48,304.68
2066,17,D,28,43,204.68
2067,17,A,18,4,204.68
2068,17,D,16,45,304.68
2069,17,D,6,36,404.68
2070,17,B,30,46,304.68
2071,17,B,17,25,204.68
2072,17,C,15,39,254.68
2073,17,A,13,19,254.68
2074,17,B,9,26,304.68
2075,17,D,2,49,404.68
2076,17,B,15,35,404.68
2077,17,A,15,9,204.68
2078,17,B,15,15,404.68
2079,17,B,4,9,304.68
2080,17,C,22,29,304.68
2081,17,C,8,15,304.68
2082,17,C,28,50,204.68
2083,17,B,18,9,404.68
2084,17,B,23,13,304.68
2085,17,D,28,25,204.68
2086,17,A,3,38,304.68
2087,17,D,23,26,204.68
2088,17,D,2,38,304.68
2089,17,VIP,23,33,404.68
2090,17,VIP,6,7,404.68
2091,17,C,16,8,254.68
2092,17,VIP,5,29,254.68
2093,17,C,12,45,404.68
2094,17,C,23,45,404.68
2095,17,B,13,43,254.68
2096,17,A,17,35,204.68
2097,17,B,1,24,404.68
2098,17,B,15,37,204.68
2099,17,A,17,9,204.68
2100,17,VIP,6,32,404.68
2101,17,C,12,50,204.68
2102,17,VIP,20,31,204.68
2103,17,VIP,10,45,204.68
2104,17,VIP,12,41,404.68
2105,17,VIP,12,47,204.68
2106,17,C,11,30,204.68
2107,17,A,30,23,254.68
2108,17,B,11,17,404.68
2109,17,B,12,38,304.68
2110,17,C,9,7,304.68
2111,17,A,9,40,304.68
2112,17,A,3,19,404.68
2113,17,VIP,4,4,404.68
2114,17,B,1,41,404.68
2115,17,D,17,7,254.68
2116,17,VIP,19,21,404.68
2117,17,A,20,33,304.68
2118,17,D,10,42,254.68
2119,17,B,29,28,304.68
2120,17,VIP,5,4,304.68
2121,17,D,18,30,404.68
2122,17,D,6,6,204.68
2123,17,C,12,30,304.68
2124,17,B,9,46,404.68
2125,17,D,2,25,254.68
2126,18,A,13,27,1226.47
2127,18,C,14,27,1376.47
2128,18,D,7,34,1176.47
2129,18,B,7,10,1376.47
2130,18,A,6,4,1176.47
2131,18,D,17,11,1276.47
2132,18,B,23,35,1176.47
2133,18,A,18,42,1276.47
2134,18,D,15,16,1176.47
2135,18,A,30,1,1176.47
2136,18,B,5,14,1376.47
2137,18,D,9,37,1176.47
2138,18,D,26,9,1276.47
2139,18,A,2,13,1276.47
2140,18,C,26,11,1226.47
2141,18,VIP,28,10,1276.47
2142,18,A,28,2,1176.47
2143,18,A,2,41,1276.47
2144,18,A,6,38,1176.47
2145,18,D,11,48,1376.47
2146,18,A,9,44,1376.47
2147,18,A,19,39,1276.47
2148,18,A,13,28,1276.47
2149,18,VIP,1,11,1176.47
2150,18,C,30,1,1276.47
2151,18,D,18,27,1176.47
2152,18,VIP,9,19,1276.47
2153,18,A,7,14,1226.47
2154,18,B,17,3,1226.47
2155,18,C,17,33,1276.47
2156,18,B,24,2,1276.47
2157,18,B,7,4,1276.47
2158,18,B,18,33,1276.47
2159,18,A,16,13,1226.47
2160,18,D,7,26,1376.47
2161,18,VIP,2,50,1226.47
2162,18,VIP,6,50,1226.47
2163,18,C,24,44,1376.47
2164,18,C,6,32,1276.47
2165,18,A,8,14,1376.47
2166,18,VIP,20,5,1226.47
2167,18,A,11,5,1176.47
2168,18,D,20,35,1176.47
2169,18,D,7,8,1376.47
2170,18,C,21,3,1376.47
2171,18,C,24,38,1376.47
2172,18,D,12,25,1376.47
2173,18,D,27,9,1176.47
2174,18,VIP,20,26,1276.47
2175,18,D,13,4,1176.47
2176,18,VIP,22,6,1226.47
2177,18,D,17,9,1276.47
2178,18,B,10,27,1376.47
2179,18,D,3,27,1226.47
2180,18,VIP,9,25,1376.47
2181,18,D,11,36,1276.47
2182,18,VIP,13,40,1176.47
2183,18,B,19,17,1226.47
2184,18,VIP,11,50,1276.47
2185,18,C,10,48,1226.47
2186,18,D,3,26,1176.47
2187,18,D,8,42,1276.47
2188,18,VIP,1,14,1176.47
2189,18,D,19,31,1226.47
2190,18,B,4,36,1176.47
2191,18,A,15,36,1226.47
2192,18,B,3,3,1176.47
2193,18,B,11,7,1176.47
2194,18,B,15,28,1226.47
2195,18,A,17,44,1276.47
2196,18,B,5,16,1226.47
2197,18,VIP,18,41,1276.47
2198,18,B,17,3,1376.47
2199,18,B,1,44,1226.47
2200,18,B,7,1,1226.47
2201,18,VIP,5,29,1176.47
2202,18,D,11,41,1376.47
2203,18,C,29,50,1276.47
2204,18,A,21,23,1276.47
2205,18,B,11,16,1376.47
2206,18,C,29,34,1276.47
2207,18,B,11,30,1276.47
2208,18,C,1,44,1376.47
2209,18,C,28,19,1376.47
2210,18,C,17,2,1276.47
2211,18,A,6,42,1276.47
2212,18,VIP,29,24,1226.47
2213,18,B,25,38,1226.47
2214,18,A,8,41,1376.47
2215,18,C,3,50,1176.47
2216,18,D,17,41,1376.47
2217,18,B,17,46,1376.47
2218,18,C,1,24,1176.47
2219,18,C,18,39,1376.47
2220,18,D,25,9,1376.47
2221,18,VIP,3,3,1226.47
2222,18,C,13,6,1226.47
2223,18,C,8,18,1376.47
2224,18,VIP,17,48,1276.47
2225,18,D,3,27,1276.47
2226,18,C,24,17,1226.47
2227,18,VIP,6,36,1276.47
2228,18,B,16,47,1226.47
2229,18,D,11,8,1226.47
2230,18,VIP,8,11,1376.47
2231,18,VIP,27,17,1176.47
2232,18,VIP,17,39,1226.47
2233,18,B,14,42,1276.47
2234,18,D,6,45,1176.47
2235,18,C,17,7,1376.47
2236,18,VIP,4,29,1276.47
2237,18,B,27,47,1226.47
2238,18,C,26,16,1176.47
2239,18,D,5,27,1226.47
2240,18,VIP,15,8,1176.47
2241,18,VIP,7,39,1226.47
2242,18,B,14,15,1276.47
2243,18,B,22,13,1376.47
2244,18,VIP,6,9,1226.47
2245,18,VIP,21,44,1226.47
2246,18,D,14,49,1176.47
2247,18,B,26,14,1376.47
2248,18,A,18,25,1226.47
2249,18,VIP,9,21,1176.47
2250,18,B,1,2,1276.47
2251,18,VIP,8,6,1176.47
2252,18,D,27,9,1376.47
2253,18,C,1,37,1176.47
2254,18,D,14,38,1176.47
2255,18,A,14,45,1376.47
2256,18,VIP,26,12,1176.47
2257,18,VIP,1,3,1176.47
2258,18,A,20,23,1176.47
2259,18,A,23,41,1176.47
2260,18,D,28,31,1276.47
2261,18,VIP,11,44,1376.47
2262,18,C,7,19,1276.47
2263,18,D,25,30,1376.47
2264,18,A,6,36,1276.47
2265,18,VIP,23,21,1276.47
2266,18,VIP,16,16,1176.47
2267,18,VIP,7,1,1176.47
2268,18,C,27,14,1276.47
2269,18,D,5,32,1376.47
2270,18,VIP,3,34,1376.47
2271,18,A,8,34,1176.47
2272,18,B,8,20,1176.47
2273,18,C,14,9,1226.47
2274,18,C,6,23,1276.47
2275,18,A,4,11,1176.47
2276,18,B,23,28,1226.47
2277,18,D,24,17,1226.47
2278,18,C,13,22,1376.47
2279,18,VIP,10,45,1376.47
2280,18,D,26,5,1376.47
2281,18,VIP,13,30,1376.47
2282,18,D,16,6,1276.47
2283,18,A,20,46,1276.47
2284,19,B,15,32,1313.6
2285,19,VIP,16,11,1313.6
2286,19,C,12,14,1163.6
2287,19,B,4,15,1313.6
2288,19,A,14,15,1313.6
2289,19,A,6,36,1113.6
2290,19,D,27,41,1113.6
2291,19,VIP,9,1,1163.6
2292,19,VIP,7,38,1163.6
2293,19,A,13,43,1313.6
2294,19,C,11,7,1213.6
2295,19,A,4,25,1313.6
2296,19,A,18,24,1113.6
2297,19,C,19,18,1163.6
2298,19,B,26,40,1313.6
2299,19,A,1,11,1213.6
2300,19,B,5,20,1313.6
2301,19,C,25,37,1313.6
2302,19,B,20,44,1213.6
2303,19,B,30,37,1213.6
2304,19,D,6,42,1113.6
2305,19,D,25,5,1313.6
2306,19,A,26,12,1313.6
2307,19,D,9,40,1213.6
2308,19,B,17,48,1113.6
2309,19,C,25,19,1213.6
2310,19,D,18,33,1313.6
2311,19,VIP,8,35,1113.6
2312,19,C,21,31,1113.6
2313,19,A,13,35,1163.6
2314,19,VIP,8,24,1113.6
2315,19,A,24,47,1113.6
2316,19,C,20,14,1313.6
2317,19,B,15,6,1113.6
2318,19,VIP,8,5,1213.6
2319,19,VIP,1,11,1213.6
2320,19,A,14,47,1163.6
2321,19,D,15,24,1163.6
2322,19,VIP,20,5,1313.6
2323,19,C,7,46,1163.6
2324,19,A,30,50,1213.6
2325,19,B,14,29,1213.6
2326,19,B,4,41,1163.6
2327,19,VIP,9,2,1113.6
2328,19,A,16,14,1213.6
2329,19,B,20,18,1213.6
2330,19,VIP,13,41,1313.6
2331,19,C,24,31,1213.6
2332,19,VIP,21,47,1113.6
2333,19,B,25,22,1113.6
2334,19,A,18,49,1213.6
2335,19,B,26,44,1313.6
2336,19,A,21,2,1163.6
2337,19,A,30,8,1213.6
2338,19,VIP,5,50,1213.6
2339,19,VIP,18,19,1313.6
2340,19,D,17,18,1113.6
2341,19,B,11,32,1163.6
2342,19,D,30,37,1313.6
2343,19,D,4,16,1113.6
2344,19,D,1,24,1113.6
2345,19,C,11,39,1213.6
2346,19,D,5,37,1113.6
2347,19,A,29,23,1313.6
2348,19,A,25,24,1213.6
2349,19,B,7,26,1313.6
2350,19,D,12,20,1313.6
2351,19,B,4,15,1163.6
2352,19,A,8,48,1113.6
2353,19,A,26,27,1113.6
2354,19,C,1,26,1213.6
2355,19,A,10,9,1163.6
2356,19,VIP,4,17,1213.6
2357,19,B,21,16,1113.6
2358,19,VIP,8,33,1213.6
2359,19,C,28,28,1163.6
2360,19,A,12,39,1113.6
2361,19,A,16,11,1313.6
2362,19,B,13,7,1163.6
2363,19,VIP,8,39,1163.6
2364,19,D,7,23,1113.6
2365,19,B,16,24,1163.6
2366,19,VIP,11,49,1213.6
2367,19,D,20,20,1113.6
2368,19,C,27,22,1163.6
2369,19,B,3,35,1213.6
2370,19,A,4,41,1213.6
2371,19,C,3,36,1213.6
2372,19,A,26,50,1113.6
2373,19,VIP,11,3,1163.6
2374,19,VIP,18,40,1313.6
2375,19,B,19,34,1313.6
2376,19,D,1,38,1313.6
2377,19,A,4,49,1163.6
2378,19,B,20,7,1113.6
2379,19,A,20,34,1313.6
2380,19,C,17,31,1313.6
2381,19,B,8,16,1113.6
2382,19,B,12,43,1163.6
2383,19,A,18,37,1213.6
2384,19,C,5,46,1313.6
2385,19,C,19,25,1213.6
2386,19,D,24,21,1163.6
2387,19,B,19,29,1313.6
2388,19,C,11,11,1213.6
2389,19,C,8,46,1163.6
2390,19,B,1,18,1213.6
2391,19,B,18,25,1213.6
2392,19,D,20,50,1163.6
2393,19,B,22,2,1163.6
2394,19,C,29,34,1213.6
2395,19,VIP,25,38,1163.6
2396,19,C,26,47,1163.6
2397,19,VIP,28,15,1163.6
2398,19,D,2,35,1113.6
2399,19,C,18,24,1163.6
2400,19,A,13,39,1113.6
2401,19,C,6,46,1113.6
2402,19,VIP,5,50,1213.6
2403,19,D,26,25,1113.6
2404,19,A,24,9,1213.6
2405,19,B,4,35,1163.6
2406,19,B,25,39,1313.6
2407,19,A,23,11,1113.6
2408,19,D,21,28,1113.6
2409,19,C,9,10,1213.6
2410,19,VIP,23,50,1163.6
2411,19,VIP,21,30,1313.6
2412,19,C,25,23,1113.6
2413,19,A,22,50,1213.6
2414,19,VIP,25,1,1313.6
2415,19,C,26,45,1213.6
2416,19,A,11,42,1163.6
2417,19,D,18,1,1313.6
2418,19,A,5,23,1113.6
2419,19,A,30,15,1113.6
2420,19,B,19,27,1213.6
2421,19,B,17,33,1113.6
2422,19,VIP,16,33,1163.6
2423,19,VIP,7,45,1163.6
2424,19,VIP,7,21,1163.6
2425,20,VIP,5,43,1585.29
2426,20,A,5,41,1435.29
2427,20,VIP,20,49,1585.29
2428,20,C,29,8,1385.29
2429,20,A,6,24,1385.29
2430,20,C,17,5,1585.29
2431,20,C,25,50,1435.29
2432,20,VIP,1,16,1585.29
2433,20,B,14,47,1485.29
2434,20,C,13,16,1585.29
2435,20,C,9,6,1585.29
2436,20,A,5,7,1385.29
2437,20,B,23,4,1585.29
2438,20,VIP,27,34,1585.29
2439,20,D,3,43,1585.29
2440,20,VIP,10,38,1585.29
2441,20,B,21,2,1485.29
2442,20,VIP,13,31,1585.29
2443,20,D,2,17,1485.29
2444,20,D,23,12,1485.29
2445,20,VIP,13,15,1485.29
2446,20,A,22,26,1435.29
2447,20,C,14,41,1485.29
2448,20,C,2,21,1435.29
2449,20,D,8,23,1435.29
2450,20,D,22,5,1435.29
2451,20,D,5,32,1485.29
2452,20,B,11,41,1385.29
2453,20,D,12,19,1585.29
2454,20,A,26,30,1585.29
2455,20,D,7,22,1585.29
2456,20,D,30,13,1435.29
2457,20,VIP,10,24,1435.29
2458,20,VIP,24,26,1485.29
2459,20,VIP,1,45,1385.29
2460,20,D,25,12,1385.29
2461,20,C,29,6,1435.29
2462,20,VIP,17,23,1585.29
2463,20,D,27,21,1585.29
2464,20,C,2,10,1585.29
2465,20,C,28,38,1385.29
2466,20,B,20,31,1485.29
2467,20,A,15,38,1385.29
2468,20,B,27,26,1385.29
2469,20,B,1,4,1485.29
2470,20,VIP,2,7,1485.29
2471,20,A,10,34,1585.29
2472,20,A,9,30,1485.29
2473,20,B,4,25,1435.29
2474,20,D,15,33,1485.29
2475,20,VIP,11,6,1485.29
2476,20,VIP,5,31,1485.29
2477,20,D,24,29,1385.29
2478,20,D,27,49,1485.29
2479,20,B,13,47,1485.29
2480,20,VIP,22,45,1435.29
2481,20,B,4,41,1485.29
2482,20,VIP,22,9,1385.29
2483,20,C,19,5,1385.29
2484,20,C,21,27,1585.29
2485,20,A,22,27,1485.29
2486,20,A,12,25,1485.29
2487,20,B,30,15,1435.29
2488,20,A,7,46,1435.29
2489,20,B,25,21,1585.29
2490,20,VIP,23,30,1435.29
2491,20,VIP,4,21,1385.29
2492,20,D,22,40,1485.29
2493,20,D,28,6,1485.29
2494,20,C,12,32,1435.29
2495,20,A,5,12,1385.29
2496,20,VIP,21,20,1585.29
2497,20,C,14,46,1385.29
2498,20,B,10,36,1485.29
2499,20,B,2,15,1435.29
2500,20,A,18,34,1585.29
2501,20,C,26,19,1435.29
2502,20,D,21,30,1385.29
2503,20,B,23,15,1485.29
2504,20,B,17,34,1385.29
2505,20,D,20,21,1385.29
2506,20,D,30,12,1585.29
2507,20,A,14,46,1385.29
2508,20,D,18,49,1485.29
2509,20,D,16,27,1385.29
2510,20,A,9,41,1485.29
2511,20,A,27,16,1485.29
2512,20,VIP,29,11,1485.29
2513,20,C,13,21,1385.29
2514,20,A,16,37,1585.29
2515,20,B,28,38,1585.29
2516,20,D,28,27,1385.29
2517,20,VIP,8,38,1385.29
2518,20,VIP,26,38,1385.29
2519,20,VIP,11,12,1435.29
2520,20,VIP,27,42,1435.29
2521,20,D,18,15,1485.29
2522,20,VIP,23,24,1435.29
2523,20,D,6,25,1385.29
2524,21,VIP,2,6,2189.81
2525,21,VIP,22,11,2339.81
2526,21,C,1,29,2339.81
2527,21,D,21,24,2339.81
2528,21,A,13,42,2139.81
2529,21,VIP,8,24,2239.81
2530,21,A,23,43,2239.81
2531,21,VIP,26,35,2239.81
2532,21,A,5,50,2339.81
2533,21,B,25,32,2339.81
2534,21,A,14,17,2189.81
2535,21,D,18,40,2189.81
2536,21,C,24,5,2339.81
2537,21,D,14,17,2339.81
2538,21,C,8,9,2139.81
2539,21,B,3,39,2239.81
2540,21,A,28,12,2139.81
2541,21,VIP,19,24,2239.81
2542,21,VIP,2,39,2139.81
2543,21,B,5,30,2339.81
2544,21,B,26,10,2139.81
2545,21,B,5,48,2239.81
2546,21,B,29,8,2189.81
2547,21,VIP,6,39,2189.81
2548,21,C,26,23,2239.81
2549,21,C,25,22,2189.81
2550,21,A,17,13,2239.81
2551,21,VIP,4,36,2139.81
2552,21,B,2,50,2239.81
2553,21,C,14,8,2189.81
2554,21,B,21,26,2189.81
2555,21,B,22,31,2239.81
2556,21,C,1,34,2139.81
2557,21,C,13,10,2139.81
2558,21,VIP,10,32,2139.81
2559,21,A,15,8,2189.81
2560,21,B,22,42,2339.81
2561,21,D,24,20,2189.81
2562,21,B,12,5,2189.81
2563,21,D,14,30,2339.81
2564,21,B,17,27,2189.81
2565,21,D,10,28,2189.81
2566,21,C,3,43,2189.81
2567,21,A,4,27,2139.81
2568,21,VIP,16,45,2139.81
2569,21,B,22,30,2339.81
2570,21,C,17,16,2139.81
2571,21,B,30,13,2139.81
2572,21,A,17,49,2189.81
2573,21,B,5,44,2239.81
2574,21,A,5,31,2339.81
2575,21,B,6,18,2139.81
2576,21,C,10,31,2339.81
2577,21,A,30,20,2139.81
2578,21,VIP,6,7,2139.81
2579,21,D,24,28,2339.81
2580,21,D,14,30,2139.81
2581,21,C,14,46,2339.81
2582,21,C,23,17,2189.81
2583,21,C,21,30,2189.81
2584,21,B,10,12,2339.81
2585,21,B,10,45,2189.81
2586,21,B,30,11,2139.81
2587,21,VIP,2,27,2189.81
2588,21,VIP,19,42,2339.81
2589,21,VIP,26,13,2239.81
2590,21,D,18,6,2239.81
2591,21,VIP,20,28,2339.81
2592,21,A,2,44,2139.81
2593,21,C,26,22,2239.81
2594,21,A,6,43,2139.81
2595,21,VIP,10,35,2189.81
2596,21,VIP,3,50,2239.81
2597,21,B,3,18,2139.81
2598,21,A,3,38,2189.81
2599,21,A,10,38,2139.81
2600,21,B,17,5,2239.81
2601,21,C,19,40,2339.81
2602,21,C,23,42,2239.81
2603,21,D,9,48,2139.81
2604,21,D,2,23,2189.81
2605,21,D,28,1,2239.81
2606,21,C,28,10,2339.81
2607,21,VIP,16,2,2139.81
2608,21,B,17,39,2339.81
2609,21,B,5,3,2139.81
2610,21,A,27,12,2239.81
2611,21,B,25,50,2189.81
2612,21,B,30,15,2139.81
2613,21,D,26,43,2239.81
2614,21,C,13,33,2339.81
2615,21,VIP,9,6,2239.81
2616,21,A,29,45,2239.81
2617,21,C,23,11,2239.81
2618,21,C,8,49,2189.81
2619,21,C,12,11,2139.81
2620,21,A,27,46,2189.81
2621,21,B,11,18,2189.81
2622,21,A,27,18,2189.81
2623,21,C,6,45,2139.81
2624,21,B,21,35,2139.81
2625,21,D,16,39,2239.81
2626,21,B,14,49,2239.81
2627,21,C,2,33,2189.81
2628,21,VIP,7,23,2139.81
2629,21,B,13,38,2139.81
2630,21,A,6,35,2339.81
2631,21,A,13,18,2139.81
2632,21,VIP,21,30,2239.81
2633,21,A,12,45,2339.81
2634,21,B,11,7,2239.81
2635,21,A,22,37,2239.81
2636,21,B,26,13,2189.81
